h,MAE_z,RMSE_z,MAE_C,RMSE_C
74,0.32416656613349915,0.40523621439933777,3.1979873180389404,3.997760534286499
75,0.3261590898036957,0.40768542885780334,3.2176437377929688,4.021922588348389
76,0.3266814947128296,0.4087449014186859,3.222797155380249,4.032374382019043
77,0.3284655809402466,0.41063982248306274,3.2403981685638428,4.051068305969238
78,0.32835525274276733,0.4109111428260803,3.239309787750244,4.053744792938232
79,0.32967305183410645,0.4122304916381836,3.2523105144500732,4.066761016845703
80,0.3288966417312622,0.4118545651435852,3.2446510791778564,4.063052177429199
81,0.3300400376319885,0.4128686189651489,3.2559304237365723,4.073055744171143
82,0.3295859098434448,0.4125153124332428,3.251450300216675,4.069570541381836
83,0.33083587884902954,0.41372179985046387,3.263781785964966,4.081472873687744
84,0.33030062913894653,0.4134270250797272,3.2585015296936035,4.078564643859863
85,0.3320392370223999,0.41518622636795044,3.2756528854370117,4.095920085906982
86,0.3320062756538391,0.4153413772583008,3.2753279209136963,4.0974507331848145
87,0.3339594006538391,0.41745105385780334,3.294595956802368,4.118262767791748
88,0.3345445990562439,0.4180977940559387,3.3003690242767334,4.124643325805664
89,0.3364908695220947,0.42032507061958313,3.3195693492889404,4.146615982055664
90,0.3368109464645386,0.42093220353126526,3.3227274417877197,4.1526055335998535
91,0.33835259079933167,0.4228973090648651,3.33793568611145,4.171991348266602
92,0.3381407856941223,0.42298200726509094,3.3358466625213623,4.172827243804932
93,0.33920595049858093,0.42438310384750366,3.3463549613952637,4.186649322509766
94,0.33863750100135803,0.4241068661212921,3.3407466411590576,4.183924198150635
95,0.33933547139167786,0.4253004193305969,3.34763240814209,4.1956987380981445
96,0.33903777599334717,0.4254492521286011,3.3446953296661377,4.19716739654541
97,0.3407489061355591,0.4273729622364044,3.3615763187408447,4.216145038604736
98,0.3411644399166107,0.42789503931999207,3.365675926208496,4.221295356750488
99,0.34294986724853516,0.4298986494541168,3.383289337158203,4.241061687469482
100,0.3431989848613739,0.4299108386039734,3.385746955871582,4.24118185043335
101,0.3446730375289917,0.4314732253551483,3.400289297103882,4.256595134735107
102,0.34398823976516724,0.4306950569152832,3.3935329914093018,4.248918533325195
103,0.3455539047718048,0.43183833360671997,3.4089787006378174,4.260197162628174
104,0.3443226218223572,0.430545449256897,3.39683198928833,4.247442245483398
105,0.34572577476501465,0.43158942461013794,3.4106743335723877,4.257741451263428
106,0.34478938579559326,0.43042516708374023,3.4014365673065186,4.246255874633789
107,0.34633365273475647,0.4319094121456146,3.4166712760925293,4.260898113250732
108,0.3456922769546509,0.4309099316596985,3.410343647003174,4.251038551330566
109,0.34741804003715515,0.43306007981300354,3.4273691177368164,4.272249698638916
110,0.3470737636089325,0.43250301480293274,3.4239723682403564,4.266754627227783
111,0.3489784002304077,0.43510064482688904,3.4427623748779297,4.2923808097839355
112,0.34908241033554077,0.4349825382232666,3.443788528442383,4.291215419769287
113,0.35111695528030396,0.43758851289749146,3.463859796524048,4.316924095153809
114,0.35100257396698,0.43758994340896606,3.46273136138916,4.316938400268555
115,0.3530561327934265,0.4398953318595886,3.4829905033111572,4.339681148529053
116,0.35200104117393494,0.43936577439308167,3.472581624984741,4.3344573974609375
117,0.3535947799682617,0.4411407709121704,3.4883041381835938,4.351968288421631
118,0.35225939750671387,0.440289705991745,3.475130081176758,4.34357213973999
119,0.35359838604927063,0.4417654275894165,3.48833966255188,4.35813045501709
120,0.3528144955635071,0.44137054681777954,3.4806060791015625,4.3542351722717285
