epoch,train_loss,val_MAE,val_RMSE
1,0.07913391714925065,0.28953459206881965,0.356562468689368
2,0.05896274732507874,0.2903507523559586,0.3582386776024541
3,0.05630360387391971,0.2836582197062844,0.3492311819588987
