h,MAE_z,RMSE_z,MAE_C,RMSE_C
34,0.27613478899002075,0.35054394602775574,2.7241413593292236,3.458207130432129
35,0.27752041816711426,0.3522312641143799,2.7378108501434326,3.4748528003692627
36,0.27819040417671204,0.353106826543808,2.7444205284118652,3.483490467071533
37,0.28078898787498474,0.3555699586868286,2.7700562477111816,3.5077898502349854
38,0.28168025612831116,0.356698215007782,2.778848648071289,3.5189201831817627
39,0.2834189236164093,0.35862860083580017,2.7960011959075928,3.537964105606079
40,0.2832259237766266,0.3594348430633545,2.7940967082977295,3.5459182262420654
41,0.2845395505428314,0.3610006868839264,2.807056427001953,3.5613656044006348
42,0.2846064567565918,0.36204954981803894,2.8077166080474854,3.5717127323150635
43,0.2861982583999634,0.3638155162334442,2.823420286178589,3.5891342163085938
44,0.2863224148750305,0.3646529018878937,2.8246448040008545,3.597395181655884
45,0.2871941328048706,0.36582836508750916,2.833244562149048,3.6089913845062256
46,0.2872141897678375,0.36684298515319824,2.833442211151123,3.6190011501312256
47,0.28948238492012024,0.3689945936203003,2.855818510055542,3.6402275562286377
48,0.2908429205417633,0.3708479106426239,2.8692409992218018,3.65851092338562
49,0.2955658733844757,0.37555384635925293,2.9158337116241455,3.7049362659454346
50,0.29999053478240967,0.37968671321868896,2.959484577178955,3.7457079887390137
51,0.3059972822666168,0.38501110672950745,3.018742799758911,3.798234462738037
52,0.30889108777046204,0.38762280344963074,3.047290802001953,3.8239994049072266
53,0.3102998733520508,0.38946333527565,3.0611886978149414,3.8421566486358643
54,0.3107535243034363,0.39047542214393616,3.065664291381836,3.8521411418914795
55,0.31254827976226807,0.3920775055885315,3.083369731903076,3.867946147918701
56,0.31231364607810974,0.3924877941608429,3.081055164337158,3.8719937801361084
57,0.31377118825912476,0.3941323459148407,3.0954341888427734,3.8882176876068115
58,0.3144989311695099,0.3951050937175751,3.1026134490966797,3.8978140354156494
59,0.3154873549938202,0.39623409509658813,3.1123645305633545,3.908951997756958
60,0.3156360983848572,0.3964315354824066,3.1138319969177246,3.9108998775482178
61,0.31563371419906616,0.39703568816185,3.1138083934783936,3.9168596267700195
62,0.3153351843357086,0.3971593976020813,3.110862970352173,3.9180803298950195
63,0.3172612190246582,0.39892470836639404,3.129863977432251,3.935495615005493
64,0.3170427083969116,0.3990544378757477,3.127708673477173,3.9367754459381104
65,0.3175066411495209,0.4001571536064148,3.1322858333587646,3.9476540088653564
66,0.31720995903015137,0.40103426575660706,3.129359006881714,3.9563069343566895
67,0.31804659962654114,0.4025859832763672,3.1376118659973145,3.9716150760650635
68,0.31834858655929565,0.40306833386421204,3.1405913829803467,3.9763736724853516
69,0.3184977173805237,0.40390318632125854,3.1420629024505615,3.984609842300415
70,0.31903722882270813,0.4044073820114136,3.1473846435546875,3.989583969116211
71,0.32014068961143494,0.40618765354156494,3.1582705974578857,4.007146835327148
72,0.3209957778453827,0.4075319170951843,3.1667068004608154,4.020407676696777
73,0.32483237981796265,0.4114029109477997,3.2045555114746094,4.058596134185791
74,0.3274860680103302,0.41379106044769287,3.2307350635528564,4.082156181335449
75,0.33038511872291565,0.4171094298362732,3.2593350410461426,4.114892959594727
76,0.3317418396472931,0.4183540940284729,3.272719383239746,4.127171516418457
77,0.3324599862098694,0.41920146346092224,3.279804229736328,4.135530948638916
78,0.33196157217025757,0.4188259541988373,3.2748870849609375,4.131826400756836
79,0.3323737382888794,0.4194689095020294,3.2789528369903564,4.138169765472412
80,0.3315931260585785,0.4188351631164551,3.271251916885376,4.131917476654053
81,0.33345434069633484,0.4208424389362335,3.289613723754883,4.15172004699707
82,0.332671582698822,0.4203760027885437,3.281891107559204,4.14711856842041
83,0.33388426899909973,0.4218699038028717,3.2938547134399414,4.161856174468994
84,0.33358505368232727,0.4216904640197754,3.290902853012085,4.160085678100586
85,0.33435654640197754,0.42273715138435364,3.2985141277313232,4.170411586761475
86,0.3331795930862427,0.4217553734779358,3.286902666091919,4.160726547241211
87,0.333325058221817,0.4224514663219452,3.2883381843566895,4.167593479156494
88,0.3323214054107666,0.42178043723106384,3.2784366607666016,4.16097354888916
89,0.3340800702571869,0.4237004518508911,3.2957866191864014,4.179914951324463
90,0.33280232548713684,0.4228452146053314,3.2831809520721436,4.171477794647217
91,0.3333021402359009,0.42442837357521057,3.288111925125122,4.187096118927002
92,0.33284392952919006,0.4240891933441162,3.2835917472839355,4.183749675750732
93,0.33322709798812866,0.4254211485385895,3.2873713970184326,4.196889877319336
94,0.33354684710502625,0.4256860017776489,3.2905261516571045,4.199502468109131
95,0.3345540165901184,0.42741188406944275,3.300462007522583,4.21652889251709
96,0.33528682589530945,0.42804181575775146,3.3076910972595215,4.222743511199951
97,0.3373667895793915,0.4308903217315674,3.3282103538513184,4.250844955444336
98,0.3396705687046051,0.432378351688385,3.350938558578491,4.265524387359619
99,0.3421654999256134,0.4352453947067261,3.375551223754883,4.293808460235596
100,0.34318456053733826,0.4350363612174988,3.3856043815612793,4.291746139526367
101,0.3446333706378937,0.43605685234069824,3.399897336959839,4.30181360244751
102,0.3445286154747009,0.43519896268844604,3.3988635540008545,4.2933502197265625
103,0.34493502974510193,0.43582314252853394,3.4028735160827637,4.299508571624756
104,0.34378835558891296,0.4344170391559601,3.391561269760132,4.2856364250183105
105,0.3444199860095978,0.4355354905128479,3.397792339324951,4.296670436859131
106,0.34383222460746765,0.43485960364341736,3.391993761062622,4.290002346038818
107,0.344669908285141,0.4361848533153534,3.4002580642700195,4.30307674407959
108,0.34385383129119873,0.43531420826911926,3.392206907272339,4.294487476348877
109,0.3442683815956116,0.4367850422859192,3.396296501159668,4.308998107910156
110,0.34370696544647217,0.4359160363674164,3.3907580375671387,4.300424575805664
111,0.34475764632225037,0.43756502866744995,3.4011237621307373,4.316692352294922
112,0.3435748517513275,0.4361798167228699,3.3894546031951904,4.303027153015137
113,0.343716025352478,0.43752971291542053,3.390847682952881,4.316343784332275
114,0.3429419696331024,0.4365573525428772,3.383211851119995,4.306751251220703
115,0.344047874212265,0.4384031891822815,3.3941218852996826,4.324961185455322
116,0.3433545231819153,0.4376928210258484,3.387281656265259,4.317953109741211
117,0.3448568880558014,0.43964704871177673,3.4021027088165283,4.3372321128845215
118,0.3440386950969696,0.43887075781822205,3.394031047821045,4.329573631286621
119,0.34499475359916687,0.4404639005661011,3.4034626483917236,4.345290660858154
120,0.34605011343955994,0.44136548042297363,3.413874387741089,4.354185104370117
